customer_id,full_name,age,gender,marital_status,city,state,education,employment_type,years_of_experience,monthly_income,loan_id,loan_type,loan_amount,loan_tenure_months,interest_rate,emi_amount,loan_purpose,loan_application_date,loan_approval_status,credit_score,existing_loans,total_existing_debt,debt_to_income_ratio,collateral_value,co_applicant,repayment_status,missed_payments,default_status,days_past_due,recovery_amount
CUST10110,Ankita Kumar,26,Male,Divorced,Pune,Maharashtra,Graduate,Self-Employed,4,154826,LOAN20110,Personal Loan,467000,48,13.28,12593,Debt Consolidation,2024-08-13,Approved,705,0,0,0.08,477236,,Defaulted,11,1,691,272322
CUST10111,Sachin Bhatia,22,Male,Single,Mumbai,Maharashtra,Graduate,Salaried,0,204450,LOAN20111,Personal Loan,593000,24,10.85,27597,Wedding Expenses,2021-10-22,Approved,654,1,39552,0.33,864969,Yes,On Time,0,0,0,
CUST10112,Priya Jadhav,30,Male,Single,Nagpur,Maharashtra,Graduate,Business Owner,11,398731,LOAN20112,Home Loan,4040000,120,13.03,60393,Home Purchase,2023-04-27,Approved,486,1,30210,0.23,4998027,Yes,Late,3,1,173,
CUST10113,Deepika Garg,56,Female,Married,Bangalore,Karnataka,Below 10th,Salaried,35,141485,LOAN20113,Home Loan,3268000,300,14.3,40090,Home Purchase,2022-10-16,Approved,678,1,47967,0.62,3305470,Yes,On Time,0,0,0,
CUST10114,Nisha Gupta,25,Male,Married,Nagpur,Maharashtra,Post Graduate,Salaried,4,62683,LOAN20114,Personal Loan,485000,48,12.61,12917,Travel,2023-05-27,Approved,657,1,28830,0.67,631884,No,Late,8,1,617,125885
CUST10115,Suresh Desai,51,Female,Married,Bangalore,Karnataka,Post Graduate,Salaried,30,208335,LOAN20115,Home Loan,3579000,180,8.56,35369,Home Construction,2022-02-25,Approved,708,3,194415,1.1,5031054,No,On Time,0,0,0,
CUST10116,Sunita Yadav,53,Male,Married,Ahmedabad,Gujarat,12th Pass,Salaried,33,80598,LOAN20116,Home Loan,5415000,300,17.17,78587,Home Construction,2020-02-17,Approved,624,3,65406,1.79,6247887,Yes,Defaulted,10,1,701,2312909
CUST10117,Vijay More,25,Female,Married,Kolkata,West Bengal,Graduate,Salaried,1,186820,LOAN20117,Personal Loan,162000,48,8.97,4029,Travel,2024-01-29,Approved,637,4,231772,1.26,171097,No,On Time,0,0,0,
CUST10118,Akash Reddy,40,Male,Single,Kolkata,West Bengal,Graduate,Salaried,19,220361,LOAN20118,Education Loan,1703000,120,10.58,23055,Abroad Studies,2023-10-25,Approved,598,2,51144,0.34,1477653,No,On Time,0,0,0,
CUST10119,Arjun Tiwari,21,Female,Married,Jaipur,Rajasthan,Post Graduate,Business Owner,1,233991,LOAN20119,Personal Loan,470000,60,7.94,9516,Medical Emergency,2020-10-07,Approved,840,1,53652,0.27,546860,No,On Time,0,0,0,
CUST10120,Nilesh Yadav,48,Female,Single,Chennai,Tamil Nadu,Graduate,Business Owner,28,122654,LOAN20120,Home Loan,7701000,240,14.03,95931,Home Renovation,2024-08-23,Approved,790,4,307236,3.29,9981403,Yes,On Time,0,0,0,
CUST10121,Rohit Jain,21,Female,Married,Bangalore,Karnataka,Graduate,Salaried,2,158413,LOAN20121,Personal Loan,771000,12,14.07,69251,Travel,2023-09-04,Approved,675,1,39824,0.69,931727,No,On Time,0,0,0,
CUST10122,Arjun Patil,23,Female,Single,Mumbai,Maharashtra,Post Graduate,Salaried,3,78111,LOAN20122,Personal Loan,784000,12,9.6,68780,Debt Consolidation,2021-10-04,Approved,772,0,0,0.88,1006146,No,On Time,0,0,0,
CUST10123,Shruti Gupta,32,Male,Married,Surat,Gujarat,Graduate,Salaried,9,62714,LOAN20123,Home Loan,5851000,180,13.67,76627,Home Renovation,2022-09-06,Approved,778,2,157750,3.74,8599096,No,On Time,0,0,0,
CUST10124,Rashmi Shinde,38,Male,Married,Jaipur,Rajasthan,Graduate,Salaried,17,85693,LOAN20124,Home Loan,3112000,180,10.57,34535,Home Construction,2021-04-05,Approved,714,1,49008,0.97,4025156,No,On Time,0,0,0,
CUST10125,Jyoti Jadhav,33,Female,Married,Bangalore,Karnataka,Graduate,Salaried,9,58377,LOAN20125,Business Loan,3685000,60,16.5,90593,Working Capital,2021-08-17,Rejected,597,4,62052,2.61,4790127,Yes,,,,,
CUST10126,Mahesh Malhotra,36,Female,Married,Delhi,Delhi,Graduate,Salaried,13,175044,LOAN20126,Home Loan,6017000,240,17.76,91751,Home Renovation,2021-07-10,Approved,716,0,0,0.52,,Yes,On Time,0,0,0,
CUST10127,Hemant Chavan,40,Female,Single,Mumbai,Maharashtra,Graduate,Salaried,16,220332,LOAN20127,Home Loan,4967000,240,15.39,66840,Home Purchase,2023-10-27,Approved,595,2,56036,0.56,,No,Late,2,0,31,
CUST10128,Deepika Tiwari,34,Male,Married,Bangalore,Karnataka,Graduate,Salaried,12,234463,LOAN20128,Car Loan,898000,36,17.49,32235,New Car Purchase,2023-08-28,Approved,840,2,80874,0.48,1172951,Yes,On Time,0,0,0,
CUST10129,Deepak Patel,49,Male,Married,Chennai,Tamil Nadu,Post Graduate,Salaried,28,244864,LOAN20129,Personal Loan,245000,36,17.14,8751,Medical Emergency,2021-09-03,Approved,588,3,72192,0.33,253459,No,On Time,0,0,0,
CUST10130,Anil Bhatia,40,Male,Married,Ahmedabad,Gujarat,Graduate,Self-Employed,18,233439,LOAN20130,Business Loan,2117000,24,11.14,98806,Startup Funding,2023-08-20,Approved,708,1,43720,0.61,1714471,No,Late,12,1,505,757124
CUST10131,Amit Rao,33,Male,Married,Lucknow,Uttar Pradesh,Graduate,Self-Employed,9,128796,LOAN20131,Personal Loan,243000,24,12.75,11524,Wedding Expenses,2020-01-14,Approved,681,0,0,0.09,270389,No,On Time,0,0,0,
CUST10132,Mahesh Iyer,36,Female,Married,Surat,Gujarat,Graduate,Salaried,13,219250,LOAN20132,Car Loan,430000,36,12.62,14409,New Car Purchase,2022-04-10,Approved,623,1,75866,0.41,611228,Yes,On Time,0,0,0,
CUST10133,Rajesh Srivastava,22,Male,Married,Delhi,Delhi,Graduate,Self-Employed,0,247636,LOAN20133,Education Loan,380000,84,9.19,6150,Abroad Studies,2023-05-25,Approved,548,4,235884,0.98,450096,Yes,Late,6,1,700,53555
CUST10134,Sanjay Arora,32,Female,Single,Surat,Gujarat,Post Graduate,Salaried,10,47819,LOAN20134,Personal Loan,131000,60,8.73,2702,Wedding Expenses,2023-03-18,Approved,711,0,0,0.06,183156,Yes,On Time,0,0,0,
CUST10135,Madhuri Bhatia,36,Male,Married,Ahmedabad,Gujarat,Graduate,Salaried,12,118048,LOAN20135,Home Loan,5303000,180,13.15,67620,Home Construction,2023-02-28,Approved,791,0,0,0.57,6739781,No,Late,6,1,682,
CUST10136,Sachin Menon,51,Male,Married,Surat,Gujarat,Graduate,Business Owner,27,262430,LOAN20136,Business Loan,1005000,24,18.35,50343,Startup Funding,2020-03-05,Approved,697,1,47629,0.37,1344971,Yes,On Time,0,0,0,
CUST10137,Madhuri Reddy,36,Female,Divorced,Ahmedabad,Gujarat,Graduate,Salaried,15,162470,LOAN20137,Personal Loan,443000,12,15.01,39986,Wedding Expenses,2023-08-31,Approved,723,2,111164,0.93,,No,On Time,0,0,0,
CUST10138,Vidya Sharma,41,Male,Married,Mumbai,Maharashtra,Graduate,Self-Employed,19,46749,LOAN20138,Car Loan,1270000,84,12.17,22534,Used Car Purchase,2024-08-13,Approved,623,1,40102,1.34,1323736,No,Late,9,1,719,688185
CUST10139,Abhishek Patil,40,Male,Single,Delhi,Delhi,Below 10th,Self-Employed,16,189986,LOAN20139,Car Loan,511000,84,7.87,7931,New Car Purchase,2021-05-16,Approved,713,0,0,0.04,492623,No,On Time,0,0,0,
CUST10140,Mohan Chavan,37,Male,Married,Surat,Gujarat,Graduate,Salaried,17,186459,LOAN20140,Car Loan,968000,84,14.08,18183,Used Car Purchase,2021-04-30,Approved,679,4,198208,1.16,1442307,Yes,On Time,0,0,0,
CUST10141,Sneha Mishra,40,Male,Single,Lucknow,Uttar Pradesh,12th Pass,Business Owner,21,128258,LOAN20141,Personal Loan,497000,60,12.95,11295,Travel,2023-08-10,Approved,810,0,0,0.09,508487,No,On Time,0,0,0,
CUST10142,Vijay Patil,28,Female,Single,Delhi,Delhi,Graduate,Business Owner,6,339403,LOAN20142,Car Loan,602000,72,17.56,13580,Used Car Purchase,2022-05-03,Approved,682,0,0,0.04,583940,Yes,On Time,0,0,0,
CUST10143,Amit Chopra,50,Male,Single,Surat,Gujarat,Graduate,Business Owner,27,120639,LOAN20143,Car Loan,408000,60,11.65,9003,New Car Purchase,2024-11-24,Approved,713,0,0,0.07,543940,No,On Time,0,0,0,
CUST10144,Pratik Pawar,49,Male,Married,Mumbai,Maharashtra,Post Graduate,Business Owner,26,147935,LOAN20144,Personal Loan,249000,12,15.72,22559,Debt Consolidation,2021-05-11,Approved,655,0,0,0.15,240915,No,Late,2,0,17,
CUST10145,Rajesh Bhatia,45,Male,Married,Ahmedabad,Gujarat,12th Pass,Self-Employed,24,55759,LOAN20145,Business Loan,1327000,60,15.88,32185,Equipment Purchase,2021-02-20,Approved,691,2,117178,2.68,1104065,No,On Time,0,0,0,
CUST10146,Sneha Jain,25,Male,Single,Surat,Gujarat,Post Graduate,Salaried,4,93742,LOAN20146,Personal Loan,359000,24,9.66,16509,Wedding Expenses,2022-02-16,Approved,608,1,42208,0.63,451702,No,On Time,0,0,0,
CUST10147,Deepika Kapoor,34,Female,Married,Ahmedabad,Gujarat,Graduate,Business Owner,11,93528,LOAN20147,Business Loan,3454000,36,9.04,109900,Startup Funding,2021-01-11,Approved,747,1,17698,1.36,4791899,,Defaulted,5,1,326,
CUST10148,Arjun Sharma,37,Female,Married,Delhi,Delhi,12th Pass,Salaried,17,64043,LOAN20148,Car Loan,1256000,60,8.16,25563,Used Car Purchase,2023-09-12,Approved,705,0,0,0.4,,No,On Time,0,0,0,
CUST10149,Yogesh More,32,Female,Divorced,Mumbai,Maharashtra,Graduate,Self-Employed,12,234146,LOAN20149,Home Loan,7354000,300,16.37,102072,Home Purchase,2020-08-07,Approved,695,1,22624,0.53,7123659,No,On Time,0,0,0,
CUST10150,Amit Iyer,29,Male,Single,Chennai,Tamil Nadu,Post Graduate,Salaried,8,242309,LOAN20150,Car Loan,1484000,48,18.39,43895,New Car Purchase,2021-09-06,Approved,665,0,0,0.18,2078718,No,On Time,0,0,0,
CUST10151,Ajay Sharma,37,Male,Married,Surat,Gujarat,Graduate,Salaried,14,38803,LOAN20151,Business Loan,1193000,60,16.8,29520,Equipment Purchase,2023-03-04,Approved,616,1,22499,1.34,1721984,Yes,Late,2,0,3,
CUST10152,Jyoti Singh,36,Female,Single,Lucknow,Uttar Pradesh,12th Pass,Salaried,14,93236,LOAN20152,Home Loan,6055000,120,9.47,78250,Home Construction,2020-02-02,Approved,653,2,74304,1.64,8032430,Yes,Defaulted,6,1,670,1783671
CUST10153,Madhuri Chopra,21,Female,Married,Hyderabad,Telangana,Graduate,Salaried,0,224485,LOAN20153,Car Loan,593000,36,13.01,19983,Used Car Purchase,2020-04-19,Approved,752,0,0,0.09,822533,No,On Time,0,0,0,
CUST10154,Swati Nair,39,Female,Single,Mumbai,Maharashtra,Graduate,Salaried,20,29318,LOAN20154,Home Loan,3792000,300,12.9,42482,Home Construction,2023-02-06,Rejected,740,2,118414,5.49,4837782,Yes,,,,,
CUST10155,Ankita More,21,Male,Single,Delhi,Delhi,Post Graduate,Self-Employed,2,288681,LOAN20155,Car Loan,454000,36,10.45,14745,Used Car Purchase,2023-12-28,Approved,694,0,0,0.05,463840,,On Time,0,0,0,
CUST10156,Manish Joshi,45,Male,Married,Nagpur,Maharashtra,12th Pass,Salaried,21,190905,LOAN20156,Personal Loan,246000,48,12.44,6531,Debt Consolidation,2020-07-30,Approved,667,1,13442,0.1,,No,On Time,0,0,0,
CUST10157,Aarav More,37,Female,Married,Chennai,Tamil Nadu,Graduate,Self-Employed,16,142528,LOAN20157,Home Loan,2210000,180,13.79,29120,Home Purchase,2023-11-04,Approved,696,2,119806,1.04,2184017,Yes,Late,2,0,31,
CUST10158,Tanvi Singh,54,Female,Divorced,Hyderabad,Telangana,Graduate,Self-Employed,32,38662,LOAN20158,Personal Loan,308000,48,14.03,8421,Wedding Expenses,2022-07-26,Approved,631,0,0,0.22,247859,No,On Time,0,0,0,
CUST10159,Sanjay Pillai,32,Male,Married,Chennai,Tamil Nadu,12th Pass,Salaried,13,27724,LOAN20159,Business Loan,1641000,48,11.03,42436,Working Capital,2022-09-08,Approved,687,2,102360,5.22,1770257,No,On Time,0,0,0,
CUST10160,Tanvi Patil,45,Female,Single,Hyderabad,Telangana,12th Pass,Salaried,24,173568,LOAN20160,Business Loan,2851000,60,11.52,62729,Working Capital,2023-04-27,Approved,627,0,0,0.36,3378632,Yes,On Time,0,0,0,
CUST10161,Mohan Singh,40,Male,Single,Chennai,Tamil Nadu,12th Pass,Self-Employed,21,236897,LOAN20161,Car Loan,1347000,48,14.47,37127,New Car Purchase,2021-06-01,Approved,784,1,30203,0.28,1821620,,On Time,0,0,0,
CUST10162,Vinod Naidu,48,Female,Married,Kolkata,West Bengal,Graduate,Salaried,24,101110,LOAN20162,Business Loan,3515000,24,8.7,160098,Working Capital,2023-09-08,Approved,823,0,0,1.58,4319493,No,On Time,0,0,0,
CUST10163,Pratik Choudhary,53,Female,Single,Pune,Maharashtra,12th Pass,Salaried,29,224558,LOAN20163,Car Loan,506000,60,9.94,10736,New Car Purchase,2022-07-01,Approved,591,0,0,0.05,678363,No,Defaulted,4,1,392,293917
CUST10164,Anand Shah,42,Male,Married,Hyderabad,Telangana,Graduate,Self-Employed,20,203725,LOAN20164,Home Loan,4377000,300,16.13,59925,Home Renovation,2022-09-16,Approved,614,1,55652,0.57,4844096,No,Late,1,0,2,
CUST10165,Smita Pillai,38,Female,Single,Lucknow,Uttar Pradesh,Graduate,Self-Employed,14,225184,LOAN20165,Car Loan,644000,48,13.18,17334,New Car Purchase,2021-11-08,Approved,627,1,65885,0.37,619720,No,On Time,0,0,0,
CUST10166,Abhishek Srivastava,51,Female,Married,Delhi,Delhi,Post Graduate,Salaried,30,128850,LOAN20166,Home Loan,6467000,300,11.78,67063,Home Renovation,2021-03-15,Approved,729,0,0,0.52,8359449,No,Late,2,0,21,
CUST10167,Ganesh Saxena,33,Female,Single,Pune,Maharashtra,Graduate,Self-Employed,11,192475,LOAN20167,Home Loan,7126000,300,13.3,81983,Home Renovation,2021-10-03,Approved,611,1,60939,0.74,8628896,No,On Time,0,0,0,
CUST10168,Pallavi Pawar,21,Male,Married,Jaipur,Rajasthan,Post Graduate,Business Owner,1,209422,LOAN20168,Car Loan,477000,48,10.95,12316,New Car Purchase,2021-09-17,Approved,591,2,50656,0.3,613138,No,On Time,0,0,0,
CUST10169,Deepak Kapoor,22,Female,Single,Lucknow,Uttar Pradesh,Graduate,Salaried,2,203694,LOAN20169,Personal Loan,777000,24,13.6,37159,Debt Consolidation,2021-08-14,Approved,539,1,28388,0.32,1079555,No,On Time,0,0,0,
CUST10170,Ganesh Reddy,36,Male,Married,Kolkata,West Bengal,Graduate,Self-Employed,16,245396,LOAN20170,Home Loan,6978000,300,12.0,73493,Home Construction,2022-05-01,Approved,624,2,136352,0.86,5986212,,Defaulted,11,1,385,2293394
CUST10171,Shruti Kapoor,45,Female,Married,Kolkata,West Bengal,Graduate,Salaried,25,58176,LOAN20171,Personal Loan,168000,60,8.76,3467,Travel,2023-01-15,Approved,628,1,15453,0.33,186304,Yes,On Time,0,0,0,
CUST10172,Kiran Pawar,48,Female,Divorced,Mumbai,Maharashtra,Graduate,Salaried,27,168139,LOAN20172,Business Loan,2704000,48,16.98,77996,Business Expansion,2022-06-18,Approved,730,0,0,0.46,2611691,No,On Time,0,0,0,
CUST10173,Aishwarya Choudhary,45,Male,Single,Nagpur,Maharashtra,Graduate,Salaried,25,30894,LOAN20173,Home Loan,2667000,180,16.45,40010,Home Purchase,2023-03-13,Approved,525,2,111964,4.92,3247873,Yes,On Time,0,0,0,
CUST10174,Smita Bhatia,37,Male,Married,Lucknow,Uttar Pradesh,Post Graduate,Self-Employed,13,72108,LOAN20174,Business Loan,1637000,60,17.61,41222,Equipment Purchase,2024-11-10,Approved,668,1,26631,0.94,1461650,No,On Time,0,0,0,
CUST10175,Ravi Kapoor,36,Male,Married,Nagpur,Maharashtra,Graduate,Self-Employed,16,64494,LOAN20175,Car Loan,863000,72,11.63,16706,New Car Purchase,2023-07-21,Approved,649,0,0,0.26,1143355,No,On Time,0,0,0,
CUST10176,Sneha Sharma,34,Male,Single,Surat,Gujarat,Post Graduate,Salaried,10,86188,LOAN20176,Business Loan,4345000,48,16.85,125038,Startup Funding,2021-03-22,Approved,663,1,66314,2.22,4980675,No,Late,10,1,441,2090496
CUST10177,Aditya Joshi,30,Male,Divorced,Lucknow,Uttar Pradesh,12th Pass,Salaried,9,117496,LOAN20177,Personal Loan,67000,12,17.72,6133,Wedding Expenses,2022-06-22,Approved,678,3,209508,1.84,,Yes,Defaulted,7,1,252,36065
CUST10178,Amit Iyer,35,Female,Single,Bangalore,Karnataka,Graduate,Salaried,11,189434,LOAN20178,Business Loan,3619000,36,8.07,113523,Equipment Purchase,2024-01-26,Approved,721,0,0,0.6,3126234,,On Time,0,0,0,
CUST10179,Vishal Agarwal,37,Male,Widowed,Mumbai,Maharashtra,Graduate,Salaried,13,50671,LOAN20179,Home Loan,7335000,240,16.49,104754,Home Construction,2023-11-22,Approved,571,0,0,2.07,7043527,,Late,7,1,230,3716526
CUST10180,Rashmi Mehta,36,Male,Single,Lucknow,Uttar Pradesh,Post Graduate,Self-Employed,17,38947,LOAN20180,Education Loan,399000,60,13.34,9148,Undergraduate Studies,2023-06-03,Approved,771,1,31511,1.04,520975,Yes,On Time,0,0,0,
CUST10181,Rashmi Pandey,23,Female,Married,Pune,Maharashtra,Graduate,Salaried,0,117647,LOAN20181,Education Loan,393000,60,13.99,9142,Postgraduate Studies,2021-12-20,Approved,675,1,66280,0.64,352867,Yes,On Time,0,0,0,
CUST10182,Neha More,33,Male,Married,Surat,Gujarat,Graduate,Salaried,9,62058,LOAN20182,Personal Loan,740000,36,9.76,23794,Wedding Expenses,2024-03-11,Approved,789,2,122694,2.36,620266,No,Late,10,1,698,
CUST10183,Poonam Sharma,31,Male,Widowed,Hyderabad,Telangana,Post Graduate,Salaried,9,39671,LOAN20183,Personal Loan,188000,48,16.97,5421,Debt Consolidation,2022-01-18,Rejected,720,3,97935,2.61,276006,No,,,,,
CUST10184,Akash Sharma,26,Female,Married,Bangalore,Karnataka,Graduate,Self-Employed,3,290053,LOAN20184,Personal Loan,91000,12,17.94,8340,Debt Consolidation,2022-11-03,Approved,679,1,47550,0.19,104716,Yes,On Time,0,0,0,
CUST10185,Ankita Shah,51,Female,Married,Bangalore,Karnataka,Post Graduate,Salaried,27,60539,LOAN20185,Car Loan,949000,36,13.12,32030,New Car Purchase,2024-07-12,Approved,766,2,60730,1.53,1018762,Yes,Defaulted,9,1,334,
CUST10186,Amit Choudhary,32,Female,Single,Pune,Maharashtra,Graduate,Salaried,11,226147,LOAN20186,Car Loan,415000,60,14.83,9835,New Car Purchase,2020-09-01,Approved,718,0,0,0.04,535785,No,On Time,0,0,0,
CUST10187,Rekha Shinde,35,Female,Married,Nagpur,Maharashtra,Post Graduate,Self-Employed,13,197707,LOAN20187,Home Loan,2564000,240,15.56,34828,Home Purchase,2024-04-28,Approved,792,3,41541,0.39,2821751,No,On Time,0,0,0,
CUST10188,Vikas Saxena,35,Male,Married,Kolkata,West Bengal,Post Graduate,Salaried,13,189586,LOAN20188,Home Loan,1965000,300,16.95,28174,Home Purchase,2022-01-23,Approved,658,3,91854,0.63,1713545,No,On Time,0,0,0,
CUST10189,Aditya Sharma,25,Male,Married,Delhi,Delhi,Graduate,Salaried,1,136197,LOAN20189,Education Loan,1089000,84,11.71,19055,Undergraduate Studies,2021-01-01,Approved,771,0,0,0.14,1567902,Yes,On Time,0,0,0,
CUST10190,Rekha Nair,29,Male,Married,Bangalore,Karnataka,Graduate,Self-Employed,5,193859,LOAN20190,Personal Loan,649000,36,8.81,20580,Medical Emergency,2021-01-02,Approved,647,2,78506,0.51,965056,No,Defaulted,7,1,425,
CUST10191,Suresh Sharma,26,Female,Married,Hyderabad,Telangana,Graduate,Salaried,3,64348,LOAN20191,Education Loan,711000,120,16.13,11967,Abroad Studies,2023-06-29,Approved,705,0,0,0.19,863284,No,On Time,0,0,0,
CUST10192,Sunita Patil,47,Male,Married,Nagpur,Maharashtra,Graduate,Salaried,23,93387,LOAN20192,Car Loan,1159000,36,10.06,37430,Used Car Purchase,2023-07-26,Approved,761,3,33771,0.76,928386,No,Defaulted,11,1,333,672906
CUST10193,Arjun Jadhav,40,Male,Divorced,Pune,Maharashtra,Graduate,Salaried,16,49972,LOAN20193,Personal Loan,292000,60,12.04,6501,Travel,2022-07-27,Approved,768,1,21128,0.55,336909,No,Defaulted,5,1,332,153433
CUST10194,Jyoti Rao,37,Male,Married,Surat,Gujarat,Below 10th,Self-Employed,18,277061,LOAN20194,Home Loan,4236000,240,12.48,48067,Home Purchase,2020-06-01,Approved,674,3,109707,0.57,5672438,,On Time,0,0,0,
CUST10195,Anand Chopra,36,Female,Single,Hyderabad,Telangana,Post Graduate,Self-Employed,13,105330,LOAN20195,Business Loan,4290000,48,12.6,114240,Business Expansion,2020-07-04,Approved,705,0,0,1.08,4345557,No,On Time,0,0,0,
CUST10196,Arjun Kumar,38,Male,Single,Surat,Gujarat,Below 10th,Salaried,15,92784,LOAN20196,Car Loan,1046000,72,13.15,21080,Used Car Purchase,2021-06-16,Approved,827,0,0,0.23,,Yes,On Time,0,0,0,
CUST10197,Suresh Joshi,38,Male,Divorced,Nagpur,Maharashtra,12th Pass,Salaried,14,78889,LOAN20197,Business Loan,600000,24,16.63,29558,Working Capital,2020-09-24,Approved,751,0,0,0.37,636340,No,Late,1,0,2,
CUST10198,Akash Tiwari,35,Male,Married,Lucknow,Uttar Pradesh,Graduate,Salaried,14,46117,LOAN20198,Business Loan,1580000,24,17.46,78468,Equipment Purchase,2020-09-07,Approved,772,2,31192,2.38,1320005,No,On Time,0,0,0,
CUST10199,Rakesh Choudhary,40,Male,Married,Nagpur,Maharashtra,Graduate,Self-Employed,18,188538,LOAN20199,Business Loan,2301000,36,10.52,74809,Startup Funding,2024-12-14,Approved,895,1,29481,0.55,,No,On Time,0,0,0,
CUST10200,Priya Malhotra,49,Male,Married,Mumbai,Maharashtra,12th Pass,Salaried,25,134725,LOAN20200,Car Loan,886000,72,9.01,15975,New Car Purchase,2023-08-09,Approved,739,4,315676,2.46,1325332,No,On Time,0,0,0,
CUST10201,Vijay Chopra,55,Male,Single,Ahmedabad,Gujarat,Graduate,Salaried,33,35270,LOAN20201,Home Loan,6245000,240,11.77,67764,Home Purchase,2020-02-23,Approved,688,0,0,1.92,5124100,No,On Time,0,0,0,
CUST10202,Rahul Jain,22,Male,Single,Delhi,Delhi,Graduate,Salaried,0,26238,LOAN20202,Home Loan,2339000,180,14.73,32304,Home Construction,2022-12-28,Approved,673,0,0,1.23,3423036,Yes,On Time,0,0,0,
CUST10203,Smita Mishra,44,Male,Married,Nagpur,Maharashtra,Graduate,Business Owner,21,222626,LOAN20203,Home Loan,6470000,240,16.37,91814,Home Renovation,2022-01-04,Approved,633,1,13697,0.47,6768768,Yes,On Time,0,0,0,
CUST10204,Usha Kapoor,44,Male,Married,Kolkata,West Bengal,Post Graduate,Salaried,22,86814,LOAN20204,Personal Loan,234000,48,7.92,5703,Medical Emergency,2021-04-21,Approved,681,1,38679,0.51,,No,Late,2,0,46,
CUST10205,Deepak Nair,41,Male,Married,Mumbai,Maharashtra,Post Graduate,Self-Employed,17,20438,LOAN20205,Car Loan,609000,84,15.25,11837,New Car Purchase,2024-05-04,Approved,802,0,0,0.58,854103,Yes,On Time,0,0,0,
CUST10206,Amol Pillai,49,Male,Married,Bangalore,Karnataka,Graduate,Salaried,27,52230,LOAN20206,Personal Loan,193000,24,15.56,9409,Debt Consolidation,2024-06-09,Approved,751,2,147716,3.01,177934,Yes,On Time,0,0,0,
CUST10207,Hemant Jain,39,Female,Married,Nagpur,Maharashtra,Graduate,Salaried,18,27279,LOAN20207,Car Loan,943000,60,8.9,19529,New Car Purchase,2023-12-08,Rejected,666,3,183981,7.46,1263225,No,,,,,
CUST10208,Nilesh Srivastava,38,Male,Divorced,Delhi,Delhi,12th Pass,Salaried,19,56980,LOAN20208,Home Loan,6244000,120,17.8,111704,Home Purchase,2021-11-09,Approved,730,1,20198,2.31,9288984,Yes,On Time,0,0,0,
CUST10209,Aishwarya Pillai,30,Male,Married,Ahmedabad,Gujarat,Graduate,Self-Employed,6,202641,LOAN20209,Education Loan,656000,60,10.24,14015,Undergraduate Studies,2021-12-18,Approved,687,2,87280,0.5,855613,,Defaulted,9,1,594,180803
CUST10210,Rakesh Joshi,24,Male,Married,Ahmedabad,Gujarat,Graduate,Self-Employed,4,250278,LOAN20210,Education Loan,1465000,120,9.98,19343,Postgraduate Studies,2020-05-30,Approved,753,3,43137,0.25,1498844,No,On Time,0,0,0,
CUST10211,Rekha Singh,21,Male,Married,Kolkata,West Bengal,Graduate,Salaried,0,62543,LOAN20211,Car Loan,1008000,84,18.34,21387,Used Car Purchase,2023-12-13,Approved,773,0,0,0.34,1267604,No,On Time,0,0,0,
